"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.1","","","","1"
"1988-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.4","","","","1"
"1988-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.6","","","","1"
"1989-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.7","","","","1"
"1989-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.6","","","","1"
"1989-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.1","","","","1"
"1989-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.4","","","","1"
"1989-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.5","","","","1"
"1989-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.9","","","","1"
"1989-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.9","","","","1"
"1989-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.9","","","","1"
"1989-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.1","","","","1"
"1989-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.4","","","","1"
"1989-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.6","","","","1"
"1989-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.9","","","","1"
"1990-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.4","","","","1"
"1990-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.4","","","","1"
"1990-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.5","","","","1"
"1990-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.3","","","","1"
"1990-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.9","","","","1"
"1990-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.8","","","","1"
"1990-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.3","","","","1"
"1990-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.7","","","","1"
"1990-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.0","","","","1"
"1990-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.3","","","","1"
"1990-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.6","","","","1"
"1990-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.4","","","","1"
"1991-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.6","","","","1"
"1991-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.7","","","","1"
"1991-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1991-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.7","","","","1"
"1991-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1991-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1991-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1991-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1991-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1991-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1991-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.1","","","","1"
"1991-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.1","","","","1"
"1992-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1992-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.8","","","","1"
"1992-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.9","","","","1"
"1992-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1992-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.9","","","","1"
"1992-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1992-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1992-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.9","","","","1"
"1992-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.7","","","","1"
"1992-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.7","","","","1"
"1992-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1992-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.9","","","","1"
"1993-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.8","","","","1"
"1993-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1993-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1993-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.6","","","","1"
"1993-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.2","","","","1"
"1993-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1993-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1993-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.5","","","","1"
"1993-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.6","","","","1"
"1993-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.5","","","","1"
"1993-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.5","","","","1"
"1993-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1994-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1994-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1994-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1994-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1994-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1995-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1995-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.2","","","","1"
"1995-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.2","","","","1"
"1995-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.1","","","","1"
"1995-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1995-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.8","","","","1"
"1995-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.8","","","","1"
"1995-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.8","","","","1"
"1995-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.7","","","","1"
"1995-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.4","","","","1"
"1995-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.3","","","","1"
"1995-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.3","","","","1"
"1996-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.3","","","","1"
"1996-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.0","","","","1"
"1996-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.9","","","","1"
"1996-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.6","","","","1"
"1996-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.5","","","","1"
"1996-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.6","","","","1"
"1996-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.6","","","","1"
"1996-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.6","","","","1"
"1996-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.6","","","","1"
"1996-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.6","","","","1"
"1996-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.8","","","","1"
"1996-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","50.8","","","","1"
"1997-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.0","","","","1"
"1997-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.1","","","","1"
"1997-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.2","","","","1"
"1997-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.3","","","","1"
"1997-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.3","","","","1"
"1997-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.4","","","","1"
"1997-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.4","","","","1"
"1997-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.4","","","","1"
"1997-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.4","","","","1"
"1997-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.4","","","","1"
"1997-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.7","","","","1"
"1997-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.8","","","","1"
"1998-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","51.9","","","","1"
"1998-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1998-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1998-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.0","","","","1"
"1998-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.1","","","","1"
"1998-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.2","","","","1"
"1998-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1998-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.2","","","","1"
"1998-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.2","","","","1"
"1998-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1998-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1998-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1999-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.3","","","","1"
"1999-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.4","","","","1"
"1999-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.5","","","","1"
"1999-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.6","","","","1"
"1999-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.6","","","","1"
"1999-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.7","","","","1"
"1999-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","52.8","","","","1"
"1999-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.0","","","","1"
"1999-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.2","","","","1"
"1999-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.3","","","","1"
"1999-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.6","","","","1"
"1999-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.7","","","","1"
"2000-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","53.7","","","","1"
"2000-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.0","","","","1"
"2000-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.1","","","","1"
"2000-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.2","","","","1"
"2000-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.4","","","","1"
"2000-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.4","","","","1"
"2000-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.5","","","","1"
"2000-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.7","","","","1"
"2000-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","54.9","","","","1"
"2000-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.0","","","","1"
"2000-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.3","","","","1"
"2000-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.3","","","","1"
"2001-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.5","","","","1"
"2001-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.7","","","","1"
"2001-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","55.9","","","","1"
"2001-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.1","","","","1"
"2001-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.2","","","","1"
"2001-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.5","","","","1"
"2001-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.7","","","","1"
"2001-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.8","","","","1"
"2001-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","56.9","","","","1"
"2001-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.0","","","","1"
"2001-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.2","","","","1"
"2001-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.3","","","","1"
"2002-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","57.6","","","","1"
"2002-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.1","","","","1"
"2002-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.3","","","","1"
"2002-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","58.9","","","","1"
"2002-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","59.3","","","","1"
"2002-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","59.5","","","","1"
"2002-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","59.6","","","","1"
"2002-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","59.9","","","","1"
"2002-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","60.1","","","","1"
"2002-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","60.6","","","","1"
"2002-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","61.1","","","","1"
"2002-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","61.2","","","","1"
"2003-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","61.5","","","","1"
"2003-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","62.0","","","","1"
"2003-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","62.0","","","","1"
"2003-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","62.3","","","","1"
"2003-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","62.7","","","","1"
"2003-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","62.9","","","","1"
"2003-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","63.2","","","","1"
"2003-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","63.6","","","","1"
"2003-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","63.9","","","","1"
"2003-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","64.3","","","","1"
"2003-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","64.9","","","","1"
"2003-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","65.1","","","","1"
"2004-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","65.3","","","","1"
"2004-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","65.7","","","","1"
"2004-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","65.9","","","","1"
"2004-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","66.5","","","","1"
"2004-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","67.1","","","","1"
"2004-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","67.6","","","","1"
"2004-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","67.7","","","","1"
"2004-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","68.0","","","","1"
"2004-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","68.2","","","","1"
"2004-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","68.5","","","","1"
"2004-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","68.8","","","","1"
"2004-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","68.9","","","","1"
"2005-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","69.1","","","","1"
"2005-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","69.3","","","","1"
"2005-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","69.6","","","","1"
"2005-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","69.9","","","","1"
"2005-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","70.3","","","","1"
"2005-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","70.4","","","","1"
"2005-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","70.6","","","","1"
"2005-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","70.9","","","","1"
"2005-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","71.3","","","","1"
"2005-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","71.9","","","","1"
"2005-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","72.3","","","","1"
"2005-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","72.8","","","","1"
"2006-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","73.6","","","","1"
"2006-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","74.2","","","","1"
"2006-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","75.0","","","","1"
"2006-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","76.1","","","","1"
"2006-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","76.9","","","","1"
"2006-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","78.0","","","","1"
"2006-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","78.7","","","","1"
"2006-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","80.0","","","","1"
"2006-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","80.4","","","","1"
"2006-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","80.5","","","","1"
"2006-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","80.8","","","","1"
"2006-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","80.7","","","","1"
"2007-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","81.0","","","","1"
"2007-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","81.4","","","","1"
"2007-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","81.7","","","","1"
"2007-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","82.3","","","","1"
"2007-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","83.3","","","","1"
"2007-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","83.7","","","","1"
"2007-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","84.3","","","","1"
"2007-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","84.8","","","","1"
"2007-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.1","","","","1"
"2007-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.1","","","","1"
"2007-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.5","","","","1"
"2007-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.6","","","","1"
"2008-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.1","","","","1"
"2008-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.3","","","","1"
"2008-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.4","","","","1"
"2008-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.3","","","","1"
"2008-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.2","","","","1"
"2008-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.3","","","","1"
"2008-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.3","","","","1"
"2008-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.3","","","","1"
"2008-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.3","","","","1"
"2008-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.6","","","","1"
"2008-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.2","","","","1"
"2008-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.0","","","","1"
"2009-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","84.5","","","","1"
"2009-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","83.8","","","","1"
"2009-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","83.3","","","","1"
"2009-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","82.7","","","","1"
"2009-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","82.6","","","","1"
"2009-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","82.5","","","","1"
"2009-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","82.8","","","","1"
"2009-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","82.9","","","","1"
"2009-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","83.5","","","","1"
"2009-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","83.8","","","","1"
"2009-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","84.2","","","","1"
"2009-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","84.7","","","","1"
"2010-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.2","","","","1"
"2010-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.3","","","","1"
